"Number","Method","Time","Count","SelfTime"
"206","org.apache.log4j.helpers.OptionConverter.selectAndConfigure (Ljava/net/URL;Ljava/lang/String;Lorg/apache/log4j/spi/LoggerRepository;)V","653774","8","44198"
"207","org.apache.log4j.PropertyConfigurator.doConfigure (Ljava/net/URL;Lorg/apache/log4j/spi/LoggerRepository;)V","609240","8","172"
"208","org.apache.log4j.PropertyConfigurator.doConfigure (Ljava/util/Properties;Lorg/apache/log4j/spi/LoggerRepository;)V","598566","8","209"
"209","org.apache.log4j.PropertyConfigurator.configureRootCategory (Ljava/util/Properties;Lorg/apache/log4j/spi/LoggerRepository;)V","597341","8","103"
"210","org.apache.log4j.PropertyConfigurator.parseCategory (Ljava/util/Properties;Lorg/apache/log4j/Logger;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","596721","8","669"
"211","org.apache.log4j.PropertyConfigurator.parseAppender (Ljava/util/Properties;Ljava/lang/String;)Lorg/apache/log4j/Appender;","587117","8","28102"
"212","org.apache.log4j.config.PropertySetter.setProperties (Ljava/lang/Object;Ljava/util/Properties;Ljava/lang/String;)V","389131","16","87"
"213","org.apache.log4j.config.PropertySetter.setProperties (Ljava/util/Properties;Ljava/lang/String;)V","388968","16","4788"
"214","org.apache.log4j.config.PropertySetter.setProperty (Ljava/lang/String;Ljava/lang/String;)V","173126","16","83"
"215","org.apache.log4j.config.PropertySetter.setProperty (Ljava/beans/PropertyDescriptor;Ljava/lang/String;Ljava/lang/String;)V","172854","16","2733"
"216","org.apache.log4j.PatternLayout.setConversionPattern (Ljava/lang/String;)V","168975","8","25"
"217","org.apache.log4j.helpers.PatternParser.parse ()Lorg/apache/log4j/helpers/PatternConverter;","171511","16","6255"
"218","org.apache.log4j.helpers.PatternParser.finalizeConverter (C)V","162710","64","8164"
"219","org.apache.log4j.helpers.ISO8601DateFormat.<init> ()V","139536","8","42"
"220","org.apache.log4j.helpers.AbsoluteTimeDateFormat.<init> ()V","139494","8","111"
"221","java.util.Calendar.getInstance ()Ljava/util/Calendar;","139320","8","139320"
"222","java.text.DateFormat.<init> ()V","63","8","63"
"223","org.apache.log4j.helpers.PatternParser.addConverter (Lorg/apache/log4j/helpers/PatternConverter;)V","1022","64","912"
"224","org.apache.log4j.helpers.FormattingInfo.reset ()V","76","124","76"
"225","org.apache.log4j.helpers.PatternParser.addToList (Lorg/apache/log4j/helpers/PatternConverter;)V","101","121","101"
"226","org.apache.log4j.helpers.PatternParser$DatePatternConverter.<init> (Lorg/apache/log4j/helpers/FormattingInfo;Ljava/text/DateFormat;)V","4583","8","4459"
"227","java.util.Date.<init> ()V","3576","1997","3576"
"228","org.apache.log4j.helpers.PatternConverter.<init> (Lorg/apache/log4j/helpers/FormattingInfo;)V","1197","61","1197"
"229","org.apache.log4j.helpers.PatternParser$ClassNamePatternConverter.<init> (Lorg/apache/log4j/helpers/PatternParser;Lorg/apache/log4j/helpers/FormattingInfo;I)V","1101","8","54"
"230","org.apache.log4j.helpers.PatternParser$NamedPatternConverter.<init> (Lorg/apache/log4j/helpers/FormattingInfo;I)V","1047","8","71"
"231","org.apache.log4j.helpers.PatternParser$LocationPatternConverter.<init> (Lorg/apache/log4j/helpers/PatternParser;Lorg/apache/log4j/helpers/FormattingInfo;I)V","114","8","78"
"232","org.apache.log4j.helpers.PatternParser.extractPrecisionOption ()I","151","8","116"
"233","org.apache.log4j.helpers.PatternParser.extractOption ()Ljava/lang/String;","7379","24","2218"
"234","java.lang.String.indexOf (II)I","177","64","177"
"235","java.lang.String.charAt (I)C","51750","375822","51750"
"236","org.apache.log4j.helpers.PatternParser$MDCPatternConverter.<init> (Lorg/apache/log4j/helpers/FormattingInfo;Ljava/lang/String;)V","167","8","123"
"237","org.apache.log4j.helpers.AbsoluteTimeDateFormat.<clinit> ()V","65","8","65"
"238","org.apache.log4j.helpers.PatternParser$BasicPatternConverter.<init> (Lorg/apache/log4j/helpers/FormattingInfo;I)V","188","32","85"
"239","org.apache.log4j.helpers.ISO8601DateFormat.<clinit> ()V","44","8","44"
"240","java.lang.String.equalsIgnoreCase (Ljava/lang/String;)Z","1130","134","1130"
"241","org.apache.log4j.helpers.PatternParser$LiteralPatternConverter.<init> (Ljava/lang/String;)V","929","64","824"
"242","org.apache.log4j.helpers.PatternConverter.<init> ()V","105","64","105"
"243","org.apache.log4j.PatternLayout.createPatternParser (Ljava/lang/String;)Lorg/apache/log4j/helpers/PatternParser;","95328","16","89828"
"244","org.apache.log4j.helpers.PatternParser.<init> (Ljava/lang/String;)V","5500","16","5335"
"245","java.lang.StringBuffer.<init> (I)V","438","238","438"
"246","org.apache.log4j.config.PropertySetter.convertArg (Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;","687","16","457"
"247","org.apache.log4j.config.PropertySetter.class$ (Ljava/lang/String;)Ljava/lang/Class;","203","24","34"
"248","java.lang.Class.forName (Ljava/lang/String;)Ljava/lang/Class;","195613","4100","158842"
"249","org.apache.log4j.helpers.OptionConverter.toLevel (Ljava/lang/String;Lorg/apache/log4j/Level;)Lorg/apache/log4j/Level;","328","16","88"
"250","org.apache.log4j.Level.toLevel (Ljava/lang/String;Lorg/apache/log4j/Level;)Lorg/apache/log4j/Level;","158","16","73"
